Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,139.33,139.60001,133.82001,133.83,7366500,131.46138
2014-10-09,141.14999,141.50,138.33,138.64,3768000,136.18625
2014-10-08,138.25,141.48,137.72,141.41,4135500,138.90723
2014-10-07,138.82001,140.17999,137.66,137.67999,3144900,135.24324
2014-10-06,140.55,141.28,139.59,140.34,2464700,137.85616
2014-10-03,139.33,140.45,138.57001,140.17,3514100,137.68916
2014-10-02,138.57001,139.32001,137.95,138.67,3221300,136.21571
2014-10-01,141.16,141.67,138.72,139.17999,2925900,136.71669
2014-09-30,142.50,142.89999,141.28,141.67999,2675100,139.17244
2014-09-29,140.94,142.34,140.66,142.19,2848300,139.67342
2014-09-26,142.52,142.89,140.98,142.42,3557700,139.89935
2014-09-25,144.41,144.46001,142.07001,142.48,2764200,139.95828
2014-09-24,144.17,145.12,143.72,144.88,2608200,142.31581
2014-09-23,145.23,145.60001,144.35001,144.37,2049700,141.81483
2014-09-22,146.92,147.00,145.50,145.71001,2231000,143.13113
2014-09-19,147.42,147.87,146.52,146.69,8106200,144.09378
2014-09-18,145.70,147.06,145.69,146.84,2364800,144.24112
2014-09-17,144.92,145.78999,144.27,145.37,2757000,142.79713
2014-09-16,143.80,144.99001,143.59,144.85001,1945100,142.28635
2014-09-15,144.17,144.69,143.66,144.48,1868000,141.92288
2014-09-12,144.45,144.45,143.50,143.94,2135400,141.39246
2014-09-11,143.99001,144.38,143.60001,144.35001,1465400,141.7952
2014-09-10,144.63,144.99001,144.00,144.64,1558800,142.08006
2014-09-09,144.70,145.25999,144.25,144.46001,1745400,141.90324
2014-09-08,144.41,145.45,144.11,144.89,2446100,142.32564
2014-09-05,143.64,144.32001,143.14999,144.20,1989100,141.64784
2014-09-04,144.21001,144.64999,143.35001,143.61,1549800,141.06828
2014-09-03,144.47,144.72,143.55,143.82001,1533600,141.27458
2014-09-02,143.30,144.61,143.30,144.22,1578800,141.6675
2014-08-29,144.06,144.39,143.17999,144.00,1537800,141.45139
2014-08-28,143.32001,144.12,143.02,143.98,1314100,141.43173
2014-08-27,144.42999,144.86,143.63,143.94,1402200,141.39246
2014-08-26,145.00,145.39,144.57001,144.60001,1808100,142.04077
2014-08-25,144.66,144.99001,144.42,144.70,1012900,142.13899
2014-08-22,144.50,144.83,144.02,144.13,1547500,141.57909
2014-08-21,144.78,144.99001,144.35001,144.50,1475800,141.94254
2014-08-20,143.86,144.82001,143.50,144.60001,2298800,142.04077
2014-08-19,144.47,145.00999,143.81,144.25,1592500,140.8571
2014-08-18,142.75,144.19,142.59,144.12,1852900,140.73015
2014-08-15,142.81,142.98,141.02,141.92,1960900,138.58189
2014-08-14,142.00,142.39,141.85001,142.34,1586900,138.99202
2014-08-13,141.35001,141.83,140.92,141.80,3104300,138.46472
2014-08-12,140.62,141.21001,140.42999,140.88,2176100,137.56636
2014-08-11,140.92999,141.50,140.53999,140.58,1919100,137.27342
2014-08-08,139.30,140.89,138.89,140.85001,2702600,137.53708
2014-08-07,140.05,140.37,138.96001,139.13,1892500,135.85753
2014-08-06,139.14,139.94,138.42999,139.55,2679000,136.26764
2014-08-05,140.62,141.12,139.34,139.78,2168500,136.49223
2014-08-04,140.14999,140.98,139.21001,140.75,2494500,137.43942
2014-08-01,140.14999,141.03999,139.08,140.11,2505800,136.81447
2014-07-31,143.33,143.55,140.60001,140.89,3571100,137.57613
2014-07-30,144.25999,144.78,143.52,143.74001,2458400,140.3591
2014-07-29,145.22,146.27,143.99001,144.02,2286600,140.63251
2014-07-28,144.92,145.63,143.78,145.53,2002200,142.10698
2014-07-25,145.66,145.94,144.59,145.12,1601800,141.70662
2014-07-24,145.50999,146.42999,144.47,145.13,2580000,141.7164
2014-07-23,145.34,145.45,144.53,144.67999,1849400,141.27698
2014-07-22,144.89,145.67,144.89,145.12,1608200,141.70662
2014-07-21,144.66,144.87,143.64999,144.30,1520900,140.90591
2014-07-18,143.83,145.06,143.53999,144.83,2133000,141.42346
2014-07-17,145.33,145.67,143.45,143.53999,2776500,140.16379
2014-07-16,145.28,146.25,145.03,146.17,1969200,142.73193
